# BUSCO version is: 5.7.1 
# The lineage dataset is: poales_odb10 (Creation date: 2024-01-08, number of genomes: 12, number of BUSCOs: 4896)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
15688at38820	Duplicated	chr4B_AGS2000	543995829	543998620	+	545.4	298	https://v10-1.orthodb.org/?query=15688at38820	Elongator complex protein 5
15692at38820	Duplicated	chr3A_AGS2000	616062425	616058036	-	684.6	429	https://v10-1.orthodb.org/?query=15692at38820	Transcription initiation factor TFIID subunit 12
15692at38820	Duplicated	chr3D_AGS2000	491395698	491391828	-	682.3	429	https://v10-1.orthodb.org/?query=15692at38820	Transcription initiation factor TFIID subunit 12
15692at38820	Duplicated	chr3B_AGS2000	650463780	650456365	-	680.3	429	https://v10-1.orthodb.org/?query=15692at38820	Transcription initiation factor TFIID subunit 12
15699at38820	Duplicated	chr4D_AGS2000	448596386	448473584	-	716.6	413	https://v10-1.orthodb.org/?query=15699at38820	RmlC-like cupin domain superfamily
15699at38820	Duplicated	chr4B_AGS2000	550738028	550735531	-	708.7	411	https://v10-1.orthodb.org/?query=15699at38820	RmlC-like cupin domain superfamily
15699at38820	Duplicated	chr4A_AGS2000	35663476	35516547	-	710.2	409	https://v10-1.orthodb.org/?query=15699at38820	RmlC-like cupin domain superfamily
15722at38820	Duplicated	chr1D_AGS2000	237111710	237109583	-	418.5	212	https://v10-1.orthodb.org/?query=15722at38820	Protein NEOXANTHIN-DEFICIENT 1-like
15722at38820	Duplicated	chr1B_AGS2000	419394744	419396855	+	417.3	212	https://v10-1.orthodb.org/?query=15722at38820	Protein NEOXANTHIN-DEFICIENT 1-like
15726at38820	Duplicated	chr4D_AGS2000	318675577	318677428	+	514.1	279	https://v10-1.orthodb.org/?query=15726at38820	Peroxidase
15726at38820	Duplicated	chr4B_AGS2000	398464690	398466556	+	511.4	279	https://v10-1.orthodb.org/?query=15726at38820	Peroxidase
15726at38820	Duplicated	chr4A_AGS2000	164762296	164760432	-	507.0	279	https://v10-1.orthodb.org/?query=15726at38820	Peroxidase
15727at38820	Duplicated	chr3B_AGS2000	601220008	601217774	-	517.7	246	https://v10-1.orthodb.org/?query=15727at38820	Ribosomal protein L20, mitochondrial
15727at38820	Duplicated	chr3A_AGS2000	580265053	580262711	-	517.4	246	https://v10-1.orthodb.org/?query=15727at38820	Ribosomal protein L20, mitochondrial
15727at38820	Duplicated	chr3D_AGS2000	459878895	459876432	-	516.9	246	https://v10-1.orthodb.org/?query=15727at38820	Ribosomal protein L20, mitochondrial
15731at38820	Duplicated	chr3A_AGS2000	37233152	37231719	-	389.0	271	https://v10-1.orthodb.org/?query=15731at38820	Low-temperature-induced 78kDa/65kDa
15731at38820	Duplicated	chr3D_AGS2000	38163515	38162076	-	387.2	271	https://v10-1.orthodb.org/?query=15731at38820	Low-temperature-induced 78kDa/65kDa
15731at38820	Duplicated	chr3B_AGS2000	56220883	56219454	-	384.4	271	https://v10-1.orthodb.org/?query=15731at38820	Low-temperature-induced 78kDa/65kDa
15746at38820	Duplicated	chr3A_AGS2000	227795707	227792037	-	600.6	338	https://v10-1.orthodb.org/?query=15746at38820	SUN domain
15746at38820	Duplicated	chr3B_AGS2000	267523984	267519677	-	599.1	338	https://v10-1.orthodb.org/?query=15746at38820	SUN domain
15746at38820	Duplicated	chr3D_AGS2000	197494556	197490904	-	597.2	338	https://v10-1.orthodb.org/?query=15746at38820	SUN domain
15749at38820	Duplicated	chr3D_AGS2000	109698732	109697649	-	556.0	293	https://v10-1.orthodb.org/?query=15749at38820	Protein of unknown function DUF1644
15749at38820	Duplicated	chr3B_AGS2000	150156498	150155415	-	550.7	293	https://v10-1.orthodb.org/?query=15749at38820	Protein of unknown function DUF1644
15749at38820	Duplicated	chr3A_AGS2000	105754165	105753085	-	545.1	293	https://v10-1.orthodb.org/?query=15749at38820	Protein of unknown function DUF1644
15755at38820	Duplicated	chr7D_AGS2000	574458030	574455765	-	698.1	521	https://v10-1.orthodb.org/?query=15755at38820	DUF3741-associated sequence motif
15755at38820	Duplicated	chr7B_AGS2000	621683424	621681149	-	695.8	521	https://v10-1.orthodb.org/?query=15755at38820	DUF3741-associated sequence motif
15755at38820	Duplicated	chr7A_AGS2000	662967452	662965184	-	688.5	521	https://v10-1.orthodb.org/?query=15755at38820	DUF3741-associated sequence motif
15757at38820	Duplicated	chr4A_AGS2000	179371307	179367533	-	368.9	224	https://v10-1.orthodb.org/?query=15757at38820	Hydroxyacylglutathione hydrolase
15757at38820	Duplicated	chr4D_AGS2000	310493598	310497635	+	364.5	224	https://v10-1.orthodb.org/?query=15757at38820	Hydroxyacylglutathione hydrolase
15757at38820	Duplicated	chr4B_AGS2000	387289089	387293699	+	350.4	224	https://v10-1.orthodb.org/?query=15757at38820	Hydroxyacylglutathione hydrolase
15758at38820	Duplicated	chr7D_AGS2000	260259311	260260988	+	533.1	271	https://v10-1.orthodb.org/?query=15758at38820	TraB family
15758at38820	Duplicated	chr7B_AGS2000	244713605	244859945	+	530.8	271	https://v10-1.orthodb.org/?query=15758at38820	TraB family
15758at38820	Duplicated	chr7A_AGS2000	281056498	281058707	+	521.4	271	https://v10-1.orthodb.org/?query=15758at38820	TraB family
15760at38820	Duplicated	chr5D_AGS2000	307425479	307423431	-	522.4	260	https://v10-1.orthodb.org/?query=15760at38820	Protein of unknown function DUF220
15760at38820	Duplicated	chr5A_AGS2000	390146387	390143872	-	521.1	260	https://v10-1.orthodb.org/?query=15760at38820	Protein of unknown function DUF220
15760at38820	Duplicated	chr5B_AGS2000	355160504	355158386	-	494.5	260	https://v10-1.orthodb.org/?query=15760at38820	Protein of unknown function DUF220
15762at38820	Duplicated	chr3D_AGS2000	606968205	606965844	-	463.2	246	https://v10-1.orthodb.org/?query=15762at38820	Ferredoxin-dependent bilin reductase
15762at38820	Duplicated	chr3A_AGS2000	722555787	722558104	+	456.7	246	https://v10-1.orthodb.org/?query=15762at38820	Ferredoxin-dependent bilin reductase
15762at38820	Duplicated	chr3B_AGS2000	804130158	804132498	+	460.4	245	https://v10-1.orthodb.org/?query=15762at38820	Ferredoxin-dependent bilin reductase
15782at38820	Duplicated	chr7D_AGS2000	610254647	610108245	-	400.9	218	https://v10-1.orthodb.org/?query=15782at38820	PsbP, C-terminal
15782at38820	Duplicated	chr7A_AGS2000	706008075	706005683	-	398.7	217	https://v10-1.orthodb.org/?query=15782at38820	PsbP, C-terminal
15782at38820	Duplicated	chr7B_AGS2000	689049240	689046986	-	395.8	217	https://v10-1.orthodb.org/?query=15782at38820	PsbP, C-terminal
15791at38820	Duplicated	chr1B_AGS2000	440932419	440935510	+	592.6	308	https://v10-1.orthodb.org/?query=15791at38820	RuvA domain 2-like
15791at38820	Duplicated	chr1D_AGS2000	254369491	254366420	-	591.0	308	https://v10-1.orthodb.org/?query=15791at38820	RuvA domain 2-like
15791at38820	Duplicated	chr1A_AGS2000	337567681	337564598	-	586.7	308	https://v10-1.orthodb.org/?query=15791at38820	RuvA domain 2-like
15799at38820	Duplicated	chr2A_AGS2000	765360893	765354668	-	470.0	223	https://v10-1.orthodb.org/?query=15799at38820	Ubiquinol oxidase
15799at38820	Duplicated	chr2D_AGS2000	632200632	632198158	-	470.0	223	https://v10-1.orthodb.org/?query=15799at38820	Ubiquinol oxidase
15799at38820	Duplicated	chr2B_AGS2000	780115873	780113319	-	469.8	223	https://v10-1.orthodb.org/?query=15799at38820	Ubiquinol oxidase
15802at38820	Duplicated	chr1D_AGS2000	330224126	330222979	-	524.5	272	https://v10-1.orthodb.org/?query=15802at38820	Annexin D4
15802at38820	Duplicated	chr1B_AGS2000	527779799	527778528	-	524.1	272	https://v10-1.orthodb.org/?query=15802at38820	Annexin D4
15802at38820	Duplicated	chr1A_AGS2000	434840330	434839153	-	515.9	272	https://v10-1.orthodb.org/?query=15802at38820	Annexin D4
15806at38820	Duplicated	chr5A_AGS2000	646459379	646463871	+	859.8	591	https://v10-1.orthodb.org/?query=15806at38820	A0A1D6L8W1_MAIZE
15806at38820	Duplicated	chr5D_AGS2000	533091233	533185403	+	858.3	590	https://v10-1.orthodb.org/?query=15806at38820	A0A1D6L8W1_MAIZE
15806at38820	Duplicated	chr5B_AGS2000	672067233	672071826	+	843.9	590	https://v10-1.orthodb.org/?query=15806at38820	A0A1D6L8W1_MAIZE
15808at38820	Duplicated	chr2D_AGS2000	150801032	150806100	+	511.7	283	https://v10-1.orthodb.org/?query=15808at38820	LOC100833551
15808at38820	Duplicated	chr2B_AGS2000	219123087	219127971	+	511.5	283	https://v10-1.orthodb.org/?query=15808at38820	LOC100833551
15808at38820	Duplicated	chr2A_AGS2000	163150675	163145426	-	508.1	283	https://v10-1.orthodb.org/?query=15808at38820	LOC100833551
15817at38820	Duplicated	chr3D_AGS2000	356037207	356040581	+	416.3	200	https://v10-1.orthodb.org/?query=15817at38820	JAB1/MPN/MOV34 metalloenzyme domain
15817at38820	Duplicated	chr3B_AGS2000	455802118	455805204	+	409.8	200	https://v10-1.orthodb.org/?query=15817at38820	JAB1/MPN/MOV34 metalloenzyme domain
15817at38820	Duplicated	chr3A_AGS2000	465972925	465976424	+	407.8	200	https://v10-1.orthodb.org/?query=15817at38820	JAB1/MPN/MOV34 metalloenzyme domain
15829at38820	Duplicated	chr2D_AGS2000	612557029	612561822	+	708.9	386	https://v10-1.orthodb.org/?query=15829at38820	golgin candidate 2
15829at38820	Duplicated	chr2B_AGS2000	750699524	750705208	+	706.2	386	https://v10-1.orthodb.org/?query=15829at38820	golgin candidate 2
15835at38820	Duplicated	chr4A_AGS2000	583113984	583110252	-	472.1	244	https://v10-1.orthodb.org/?query=15835at38820	Protein of unknown function DUF1295
15835at38820	Duplicated	chr4B_AGS2000	36779065	36783150	+	471.7	244	https://v10-1.orthodb.org/?query=15835at38820	Protein of unknown function DUF1295
15835at38820	Duplicated	chr4D_AGS2000	21608665	21612643	+	471.7	244	https://v10-1.orthodb.org/?query=15835at38820	Protein of unknown function DUF1295
15838at38820	Duplicated	chr5D_AGS2000	501294469	501292273	-	479.7	247	https://v10-1.orthodb.org/?query=15838at38820	Alpha N-terminal protein methyltransferase 1
15838at38820	Duplicated	chr5B_AGS2000	623928596	623926311	-	479.1	247	https://v10-1.orthodb.org/?query=15838at38820	Alpha N-terminal protein methyltransferase 1
15838at38820	Duplicated	chr5A_AGS2000	611649422	611647218	-	476.4	247	https://v10-1.orthodb.org/?query=15838at38820	Alpha N-terminal protein methyltransferase 1
15844at38820	Duplicated	chr6D_AGS2000	494843608	494841655	-	523.9	241	https://v10-1.orthodb.org/?query=15844at38820	Lysine methyltransferase
15844at38820	Duplicated	chr6A_AGS2000	618938681	618936707	-	523.8	241	https://v10-1.orthodb.org/?query=15844at38820	Lysine methyltransferase
15844at38820	Duplicated	chr6B_AGS2000	716921619	716919614	-	521.6	241	https://v10-1.orthodb.org/?query=15844at38820	Lysine methyltransferase
15845at38820	Duplicated	chr7A_AGS2000	267066686	267070047	+	566.6	294	https://v10-1.orthodb.org/?query=15845at38820	Glycerophosphodiester phosphodiesterase domain
15845at38820	Duplicated	chr7D_AGS2000	249567105	249570105	+	564.9	294	https://v10-1.orthodb.org/?query=15845at38820	Glycerophosphodiester phosphodiesterase domain
15845at38820	Duplicated	chr7B_AGS2000	231925668	231928615	+	557.3	294	https://v10-1.orthodb.org/?query=15845at38820	Glycerophosphodiester phosphodiesterase domain
15847at38820	Duplicated	chr3A_AGS2000	560828859	560827546	-	611.7	332	https://v10-1.orthodb.org/?query=15847at38820	Glycosyl transferase, family 14
15847at38820	Duplicated	chr3B_AGS2000	577999022	577997709	-	609.8	332	https://v10-1.orthodb.org/?query=15847at38820	Glycosyl transferase, family 14
15847at38820	Duplicated	chr3D_AGS2000	444831913	444830600	-	606.4	332	https://v10-1.orthodb.org/?query=15847at38820	Glycosyl transferase, family 14
15861at38820	Duplicated	chr1D_AGS2000	492036514	492044977	+	739.2	321	https://v10-1.orthodb.org/?query=15861at38820	LOC100841025
15861at38820	Duplicated	chr1B_AGS2000	773418735	773430187	+	737.5	321	https://v10-1.orthodb.org/?query=15861at38820	LOC100841025
15861at38820	Duplicated	chr1A_AGS2000	606448149	606432824	-	682.3	320	https://v10-1.orthodb.org/?query=15861at38820	LOC100841025
15883at38820	Duplicated	chr3D_AGS2000	454706072	454704878	-	529.1	277	https://v10-1.orthodb.org/?query=15883at38820	Peroxidase
15883at38820	Duplicated	chr3B_AGS2000	592387569	592386375	-	527.7	276	https://v10-1.orthodb.org/?query=15883at38820	Peroxidase
15883at38820	Duplicated	chr3A_AGS2000	574534217	574533012	-	511.5	275	https://v10-1.orthodb.org/?query=15883at38820	Peroxidase
15884at38820	Duplicated	chr5D_AGS2000	134421909	134425240	+	457.0	347	https://v10-1.orthodb.org/?query=15884at38820	LOC100838408
15884at38820	Duplicated	chr5A_AGS2000	149413841	149417338	+	452.5	347	https://v10-1.orthodb.org/?query=15884at38820	LOC100838408
15884at38820	Duplicated	chr5B_AGS2000	151374942	151378287	+	441.7	347	https://v10-1.orthodb.org/?query=15884at38820	LOC100838408
15888at38820	Duplicated	chr6B_AGS2000	201494236	201495172	+	398.1	246	https://v10-1.orthodb.org/?query=15888at38820	Protein of unknown function DUF868, plant
15888at38820	Duplicated	chr6D_AGS2000	155116664	155115725	-	395.9	246	https://v10-1.orthodb.org/?query=15888at38820	Protein of unknown function DUF868, plant
15888at38820	Duplicated	chr6A_AGS2000	166161850	166162789	+	393.8	246	https://v10-1.orthodb.org/?query=15888at38820	Protein of unknown function DUF868, plant
15891at38820	Duplicated	chr3D_AGS2000	372911393	372913813	+	599.4	271	https://v10-1.orthodb.org/?query=15891at38820	S-adenosyl-L-methionine-dependent methyltransferase
15891at38820	Duplicated	chr3B_AGS2000	472611299	472620412	+	592.8	271	https://v10-1.orthodb.org/?query=15891at38820	S-adenosyl-L-methionine-dependent methyltransferase
15891at38820	Duplicated	chr3A_AGS2000	483865935	483874827	+	590.7	271	https://v10-1.orthodb.org/?query=15891at38820	S-adenosyl-L-methionine-dependent methyltransferase
15896at38820	Duplicated	chr2A_AGS2000	84976811	84979572	+	542.2	315	https://v10-1.orthodb.org/?query=15896at38820	Ribosomal protein S5 domain 2-type fold
15896at38820	Duplicated	chr2B_AGS2000	142783006	142785823	+	536.5	315	https://v10-1.orthodb.org/?query=15896at38820	Ribosomal protein S5 domain 2-type fold
15896at38820	Duplicated	chr2D_AGS2000	87162833	87160135	-	534.8	314	https://v10-1.orthodb.org/?query=15896at38820	Ribosomal protein S5 domain 2-type fold
15897at38820	Duplicated	chr3D_AGS2000	478113828	478111998	-	551.0	332	https://v10-1.orthodb.org/?query=15897at38820	Ankyrin repeat-containing domain
15897at38820	Duplicated	chr3B_AGS2000	627518003	627515920	-	549.7	332	https://v10-1.orthodb.org/?query=15897at38820	Ankyrin repeat-containing domain
15897at38820	Duplicated	chr3A_AGS2000	602740322	602738515	-	549.6	332	https://v10-1.orthodb.org/?query=15897at38820	Ankyrin repeat-containing domain
15898at38820	Duplicated	chr7D_AGS2000	486637537	486630283	-	646.1	339	https://v10-1.orthodb.org/?query=15898at38820	Ribosomal protein
15898at38820	Duplicated	chr7B_AGS2000	510347227	510340061	-	645.5	339	https://v10-1.orthodb.org/?query=15898at38820	Ribosomal protein
15898at38820	Duplicated	chr7A_AGS2000	526252419	526260163	+	642.8	339	https://v10-1.orthodb.org/?query=15898at38820	Ribosomal protein
15902at38820	Duplicated	chr6D_AGS2000	280894322	280900467	+	535.4	275	https://v10-1.orthodb.org/?query=15902at38820	Nucleotide-sugar transporter
15902at38820	Duplicated	chr6A_AGS2000	357732162	357719485	-	534.3	275	https://v10-1.orthodb.org/?query=15902at38820	Nucleotide-sugar transporter
15902at38820	Duplicated	ptg000938l	233751	226231	-	530.0	275	https://v10-1.orthodb.org/?query=15902at38820	Nucleotide-sugar transporter
15913at38820	Duplicated	chr6A_AGS2000	154377471	154379990	+	499.1	259	https://v10-1.orthodb.org/?query=15913at38820	Urease accessory protein UreD
15913at38820	Duplicated	chr6D_AGS2000	149576083	149573377	-	498.6	259	https://v10-1.orthodb.org/?query=15913at38820	Urease accessory protein UreD
15913at38820	Duplicated	chr6B_AGS2000	212760821	212758428	-	493.4	259	https://v10-1.orthodb.org/?query=15913at38820	Urease accessory protein UreD
15919at38820	Duplicated	chr4A_AGS2000	79323106	79331684	+	556.0	265	https://v10-1.orthodb.org/?query=15919at38820	Dihydrodipicolinate reductase
15919at38820	Duplicated	chr4D_AGS2000	394912461	394908311	-	555.6	265	https://v10-1.orthodb.org/?query=15919at38820	Dihydrodipicolinate reductase
15919at38820	Duplicated	chr4B_AGS2000	488381881	488374875	-	554.0	264	https://v10-1.orthodb.org/?query=15919at38820	Dihydrodipicolinate reductase
15931at38820	Duplicated	chr4A_AGS2000	679685914	679682693	-	535.4	259	https://v10-1.orthodb.org/?query=15931at38820	Domain of unknown function DUF1995
15931at38820	Duplicated	chr7A_AGS2000	63289888	63253771	-	534.9	259	https://v10-1.orthodb.org/?query=15931at38820	Domain of unknown function DUF1995
15931at38820	Duplicated	chr7D_AGS2000	57766894	57762659	-	533.8	259	https://v10-1.orthodb.org/?query=15931at38820	Domain of unknown function DUF1995
15936at38820	Duplicated	chr5D_AGS2000	464775592	464779255	+	504.0	282	https://v10-1.orthodb.org/?query=15936at38820	Zinc finger, BED-type
15936at38820	Duplicated	chr5B_AGS2000	574094243	574097822	+	502.6	282	https://v10-1.orthodb.org/?query=15936at38820	Zinc finger, BED-type
15936at38820	Duplicated	chr5A_AGS2000	569883657	569888165	+	496.9	282	https://v10-1.orthodb.org/?query=15936at38820	Zinc finger, BED-type
15944at38820	Complete	chr3D_AGS2000	179942599	179946549	+	586.2	264	https://v10-1.orthodb.org/?query=15944at38820	Ribosomal protein L3
15945at38820	Duplicated	chr2D_AGS2000	587149279	587155062	+	598.8	352	https://v10-1.orthodb.org/?query=15945at38820	Ataxin-2, C-terminal
15945at38820	Duplicated	chr2A_AGS2000	722832796	722838443	+	589.6	352	https://v10-1.orthodb.org/?query=15945at38820	Ataxin-2, C-terminal
15945at38820	Duplicated	chr2B_AGS2000	712595642	712601260	+	587.1	352	https://v10-1.orthodb.org/?query=15945at38820	Ataxin-2, C-terminal
15963at38820	Duplicated	chr6A_AGS2000	574163812	574168252	+	458.2	263	https://v10-1.orthodb.org/?query=15963at38820	YbaK/aminoacyl-tRNA synthetase-associated domain
15963at38820	Duplicated	chr6D_AGS2000	452630830	452635331	+	457.5	263	https://v10-1.orthodb.org/?query=15963at38820	YbaK/aminoacyl-tRNA synthetase-associated domain
15963at38820	Duplicated	chr6B_AGS2000	644121648	644125799	+	454.0	263	https://v10-1.orthodb.org/?query=15963at38820	YbaK/aminoacyl-tRNA synthetase-associated domain
15980at38820	Duplicated	chr1B_AGS2000	359632835	359637659	+	562.7	288	https://v10-1.orthodb.org/?query=15980at38820	SF3B4, RNA recognition motif 1
15980at38820	Duplicated	chr1D_AGS2000	196654759	196664001	+	562.4	288	https://v10-1.orthodb.org/?query=15980at38820	SF3B4, RNA recognition motif 1
15980at38820	Duplicated	chr1A_AGS2000	257074907	257079541	+	560.9	288	https://v10-1.orthodb.org/?query=15980at38820	SF3B4, RNA recognition motif 1
15983at38820	Duplicated	chr6A_AGS2000	500004250	499992734	-	367.3	197	https://v10-1.orthodb.org/?query=15983at38820	N-acetyltransferase 15
15983at38820	Duplicated	chr6D_AGS2000	381046822	381035130	-	367.3	197	https://v10-1.orthodb.org/?query=15983at38820	N-acetyltransferase 15
15983at38820	Duplicated	chr6B_AGS2000	536322043	536312422	-	364.6	197	https://v10-1.orthodb.org/?query=15983at38820	N-acetyltransferase 15
15984at38820	Duplicated	chr2B_AGS2000	607661420	607649639	-	479.8	232	https://v10-1.orthodb.org/?query=15984at38820	Expansin
15984at38820	Duplicated	chr2D_AGS2000	508365578	508361970	-	477.9	232	https://v10-1.orthodb.org/?query=15984at38820	Expansin
15984at38820	Duplicated	chr2A_AGS2000	651122359	651118648	-	477.6	232	https://v10-1.orthodb.org/?query=15984at38820	Expansin
15996at38820	Duplicated	chr7D_AGS2000	468901805	468900620	-	581.6	319	https://v10-1.orthodb.org/?query=15996at38820	SET domain
15996at38820	Duplicated	chr7A_AGS2000	549561931	549563110	+	581.4	319	https://v10-1.orthodb.org/?query=15996at38820	SET domain
15996at38820	Duplicated	chr7B_AGS2000	489097912	489096757	-	574.3	319	https://v10-1.orthodb.org/?query=15996at38820	SET domain
15999at38820	Duplicated	chr4D_AGS2000	478589917	478592539	+	404.4	226	https://v10-1.orthodb.org/?query=15999at38820	Acyl-CoA N-acyltransferase
15999at38820	Duplicated	chr4A_AGS2000	7269877	7272916	+	402.0	226	https://v10-1.orthodb.org/?query=15999at38820	Acyl-CoA N-acyltransferase
15999at38820	Duplicated	chr4B_AGS2000	597621800	597619041	-	400.4	226	https://v10-1.orthodb.org/?query=15999at38820	Acyl-CoA N-acyltransferase
16001at38820	Duplicated	chr5D_AGS2000	385844503	385842808	-	566.0	308	https://v10-1.orthodb.org/?query=16001at38820	UBX domain
16001at38820	Duplicated	chr5A_AGS2000	475776517	475773619	-	562.9	308	https://v10-1.orthodb.org/?query=16001at38820	UBX domain
16001at38820	Duplicated	chr5B_AGS2000	462237786	462236165	-	561.3	308	https://v10-1.orthodb.org/?query=16001at38820	UBX domain
16003at38820	Duplicated	chr6D_AGS2000	451901927	451895612	-	521.3	227	https://v10-1.orthodb.org/?query=16003at38820	Inorganic pyrophosphatase
16003at38820	Duplicated	chr6A_AGS2000	573736423	573731017	-	517.4	227	https://v10-1.orthodb.org/?query=16003at38820	Inorganic pyrophosphatase
16003at38820	Duplicated	chr6B_AGS2000	643400142	643394794	-	517.4	227	https://v10-1.orthodb.org/?query=16003at38820	Inorganic pyrophosphatase
16007at38820	Duplicated	chr2D_AGS2000	384694694	384695966	+	480.3	315	https://v10-1.orthodb.org/?query=16007at38820	Glutaredoxin
16007at38820	Duplicated	chr2B_AGS2000	468659888	468661154	+	479.2	315	https://v10-1.orthodb.org/?query=16007at38820	Glutaredoxin
16007at38820	Duplicated	chr2A_AGS2000	515728775	515730047	+	476.2	315	https://v10-1.orthodb.org/?query=16007at38820	Glutaredoxin
16008at38820	Duplicated	chr1D_AGS2000	370717527	370718886	+	520.0	342	https://v10-1.orthodb.org/?query=16008at38820	U box domain
16008at38820	Duplicated	chr1A_AGS2000	475614376	475615735	+	519.8	342	https://v10-1.orthodb.org/?query=16008at38820	U box domain
16008at38820	Duplicated	chr1B_AGS2000	576498370	576499729	+	514.3	342	https://v10-1.orthodb.org/?query=16008at38820	U box domain
16010at38820	Duplicated	chr3D_AGS2000	630845005	630841745	-	568.9	347	https://v10-1.orthodb.org/?query=16010at38820	Leucine-rich repeat
16010at38820	Duplicated	chr3A_AGS2000	746238741	746235702	-	567.7	347	https://v10-1.orthodb.org/?query=16010at38820	Leucine-rich repeat
16010at38820	Duplicated	chr3B_AGS2000	844349073	844346012	-	563.0	347	https://v10-1.orthodb.org/?query=16010at38820	Leucine-rich repeat
16014at38820	Duplicated	chr2D_AGS2000	495706025	495708270	+	490.7	350	https://v10-1.orthodb.org/?query=16014at38820	Protein JASON
16014at38820	Duplicated	chr2A_AGS2000	639632016	639634265	+	504.4	349	https://v10-1.orthodb.org/?query=16014at38820	Protein JASON
16014at38820	Duplicated	chr2B_AGS2000	592362120	592364360	+	496.5	349	https://v10-1.orthodb.org/?query=16014at38820	Protein JASON
16025at38820	Duplicated	chr1A_AGS2000	443735475	443732142	-	588.1	290	https://v10-1.orthodb.org/?query=16025at38820	Mitochondrial carrier domain superfamily
16025at38820	Duplicated	chr1B_AGS2000	535621301	535618266	-	587.7	290	https://v10-1.orthodb.org/?query=16025at38820	Mitochondrial carrier domain superfamily
16025at38820	Duplicated	chr1D_AGS2000	337874600	337871725	-	587.5	290	https://v10-1.orthodb.org/?query=16025at38820	Mitochondrial carrier domain superfamily
16026at38820	Duplicated	chr2D_AGS2000	479174516	479179304	+	576.7	346	https://v10-1.orthodb.org/?query=16026at38820	Nuclear transport factor 2
16026at38820	Duplicated	chr2A_AGS2000	618789736	618795023	+	574.6	346	https://v10-1.orthodb.org/?query=16026at38820	Nuclear transport factor 2
16026at38820	Duplicated	chr2B_AGS2000	569720748	569725878	+	574.0	346	https://v10-1.orthodb.org/?query=16026at38820	Nuclear transport factor 2
16029at38820	Duplicated	chr7D_AGS2000	16068792	16066205	-	450.9	220	https://v10-1.orthodb.org/?query=16029at38820	SGNH hydrolase-type esterase domain
16029at38820	Duplicated	chr4A_AGS2000	755224605	755222388	-	443.8	220	https://v10-1.orthodb.org/?query=16029at38820	SGNH hydrolase-type esterase domain
16029at38820	Duplicated	chr4A_AGS2000	755269323	755267106	-	443.8	220	https://v10-1.orthodb.org/?query=16029at38820	SGNH hydrolase-type esterase domain
16029at38820	Duplicated	chr4A_AGS2000	755314040	755311823	-	443.8	220	https://v10-1.orthodb.org/?query=16029at38820	SGNH hydrolase-type esterase domain
16029at38820	Duplicated	chr4A_AGS2000	755358757	755356540	-	443.8	220	https://v10-1.orthodb.org/?query=16029at38820	SGNH hydrolase-type esterase domain
16029at38820	Duplicated	chr4A_AGS2000	755462814	755468147	+	434.6	220	https://v10-1.orthodb.org/?query=16029at38820	SGNH hydrolase-type esterase domain
16029at38820	Duplicated	chr7A_AGS2000	19200367	19197679	-	446.0	219	https://v10-1.orthodb.org/?query=16029at38820	SGNH hydrolase-type esterase domain
16044at38820	Duplicated	chr5A_AGS2000	695224224	695227542	+	549.9	299	https://v10-1.orthodb.org/?query=16044at38820	Bestrophin/UPF0187
16044at38820	Duplicated	chr4D_AGS2000	522246527	522249781	+	549.7	299	https://v10-1.orthodb.org/?query=16044at38820	Bestrophin/UPF0187
16044at38820	Duplicated	chr4B_AGS2000	671860085	671863470	+	546.7	291	https://v10-1.orthodb.org/?query=16044at38820	Bestrophin/UPF0187
16045at38820	Duplicated	chr4A_AGS2000	566393868	566392366	-	432.3	264	https://v10-1.orthodb.org/?query=16045at38820	Nucleotide-diphospho-sugar transferase
16045at38820	Duplicated	chr4D_AGS2000	39879771	39878427	-	465.9	260	https://v10-1.orthodb.org/?query=16045at38820	Nucleotide-diphospho-sugar transferase
16045at38820	Duplicated	chr4B_AGS2000	59948264	59947281	-	480.0	251	https://v10-1.orthodb.org/?query=16045at38820	Nucleotide-diphospho-sugar transferase
16045at38820	Duplicated	chr4D_AGS2000	39653320	39654704	+	478.0	251	https://v10-1.orthodb.org/?query=16045at38820	Nucleotide-diphospho-sugar transferase
16051at38820	Duplicated	chr7A_AGS2000	466251166	466251994	+	376.1	198	https://v10-1.orthodb.org/?query=16051at38820	Expansin
16051at38820	Duplicated	chr7D_AGS2000	404265338	404266168	+	372.3	198	https://v10-1.orthodb.org/?query=16051at38820	Expansin
16051at38820	Duplicated	chr7B_AGS2000	408835426	408836224	+	366.3	198	https://v10-1.orthodb.org/?query=16051at38820	Expansin
16054at38820	Duplicated	chr4D_AGS2000	48610033	48608237	-	402.3	220	https://v10-1.orthodb.org/?query=16054at38820	NAC domain
16054at38820	Duplicated	chr4A_AGS2000	554110801	554112430	+	398.8	220	https://v10-1.orthodb.org/?query=16054at38820	NAC domain
16054at38820	Duplicated	chr4B_AGS2000	73279395	73280897	+	398.5	220	https://v10-1.orthodb.org/?query=16054at38820	NAC domain
16061at38820	Duplicated	chr2D_AGS2000	624412973	624410479	-	503.8	278	https://v10-1.orthodb.org/?query=16061at38820	Programmed cell death protein 2, C-terminal
16061at38820	Duplicated	chr2B_AGS2000	767157306	767154726	-	494.8	278	https://v10-1.orthodb.org/?query=16061at38820	Programmed cell death protein 2, C-terminal
